d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
2046,15.909664588254573,-0.025723591944491624,2.67046201249253,4.945447348870525,0.0,0.0,1.0,4.0,16.0,0.0
2047,15.92651084241828,-0.012750100273367052,2.82918264420908,5.146511274358058,0.6931471805599453,0.0,1.0,4.0,16.0,0.0
2048,15.942853059064346,0.013492680012515431,2.6477533357815,5.269375787089284,1.0986122886681096,0.0,1.0,2.0,4.0,0.0
2049,15.958851471256633,0.03069255968396607,2.5914000247293902,5.437182415848148,1.3862943611198906,0.0,1.0,4.0,16.0,0.0
2050,15.974620237175007,0.02904958892512665,2.37836180728006,5.643264586164936,0.0,0.0,1.0,4.0,16.0,0.0
2051,15.990182503539147,0.0657424677903614,1.34507601443701,5.888580120739745,0.6931471805599453,0.0,1.0,4.0,16.0,0.0
2052,16.005515917117137,0.08958305326041392,2.40586934643276,6.040413745674405,1.0986122886681096,0.0,1.0,5.0,25.0,0.0
2053,16.020628125756947,0.08989500407944394,-0.503347599031667,6.819242231980223,1.3862943611198906,0.0,1.0,4.0,16.0,0.0
2054,16.035516871839064,0.07948188659663652,1.14540744601914,8.392402928335555,0.0,0.0,1.0,4.0,16.0,0.0
2055,16.05017670260943,0.06484255428980801,3.0434766422675894,8.566427977783402,0.6931471805599453,0.0,1.0,4.0,16.0,0.0
2056,16.064617761553453,0.09348302785111093,3.26667336083643,8.884868715420051,1.0986122886681096,0.0,1.0,3.0,9.0,0.0
2057,16.078836497066202,0.0644113513330843,2.9111208800541903,9.153724833800512,1.3862943611198906,0.0,1.0,4.0,16.0,0.0
2058,16.092797842774033,0.038061274340720964,2.2925203257749103,9.62859691516467,1.6094379124341005,0.0,1.0,4.0,16.0,0.0
2059,16.10645465673892,0.02902411932410632,1.85850866527334,9.697777853226484,1.791759469228055,0.0,1.0,4.0,16.0,0.0
2121,15.909002922866767,-0.050156838398356066,2.3691483954346,0.263922444404302,0.0,0.0,1.0,5.0,25.0,0.0
2122,15.934094804947165,-0.006639096509499219,0.784120751955896,0.28456906822788525,0.6931471805599453,0.0,1.0,7.0,49.0,0.0
2123,15.958958174369744,0.011579388168960907,-0.5804039722351391,0.3467002893050235,1.0986122886681096,0.0,1.0,5.0,25.0,0.0
2124,15.983736601634753,0.026940864547590343,1.62026950483206,0.3971651779582256,0.0,0.0,1.0,5.0,25.0,0.0
2125,16.008509441842847,0.03132167920802269,1.98368379826996,0.4493116440902573,0.6931471805599453,0.0,1.0,3.0,9.0,0.0
2126,16.033299455006148,0.06430130131567395,1.86139262807142,0.4983719430219472,1.0986122886681096,0.0,1.0,3.0,9.0,0.0
2127,16.058030416405654,0.07042637664729272,-0.509017394938923,0.5671463892617047,1.3862943611198906,0.0,1.0,3.0,9.0,0.0
2128,16.082562354918515,0.07675210773699162,2.4270284897383503,0.7133797298488106,0.0,0.0,1.0,4.0,16.0,0.0
2129,16.106717767636823,0.10503943680752843,1.00288481202894,0.9454587915765076,0.6931471805599453,0.0,1.0,6.0,36.0,0.0
2130,16.130379198337668,0.1087547487358079,1.9183102076526,1.152215671896594,1.0986122886681096,1.0,1.0,4.0,16.0,0.0
2131,16.15352360375752,0.06605866329204804,2.07155555031019,1.405532296908481,1.3862943611198906,1.0,1.0,5.0,25.0,0.0
2132,16.176191713956758,0.08015434599559311,1.45406694313845,1.7461488152856102,0.0,1.0,1.0,3.0,9.0,0.0
2133,16.198414658918953,0.03755857920827994,1.40471281006184,2.1026416107907786,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
2134,16.220241866283267,0.0007506568866086317,2.06355287507068,2.37368149923296,1.0986122886681096,1.0,1.0,6.0,36.0,0.0
2135,16.241710537157626,-0.02161325861619116,1.50084935094671,2.631321316050343,1.3862943611198906,1.0,1.0,5.0,25.0,0.0
2136,16.262814937546707,-0.052827020892343424,1.31595878145158,2.9345201353170163,0.0,1.0,1.0,4.0,16.0,0.0
2137,16.283549833383244,-0.03040280938438975,2.0803520770106,3.3541318687616766,0.0,1.0,1.0,4.0,16.0,0.0
2138,16.30394879767436,-0.051301151049992964,1.80735425518814,3.912971599022372,0.0,1.0,1.0,6.0,36.0,0.0
2139,16.324051943915467,-0.08037543104481891,-2.17701304333619,4.828079765765444,0.6931471805599453,1.0,1.0,3.0,9.0,0.0
2140,16.343882665243548,-0.12721302407878315,1.0448930875250302,6.760934293086666,0.0,1.0,1.0,6.0,36.0,0.0
2141,16.363460001472088,-0.1329248653993534,2.00390366524564,7.933028645813818,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
2142,16.38276809568088,-0.12536689882415694,2.0240495692679,8.413649853020178,1.0986122886681096,1.0,1.0,5.0,25.0,0.0
2143,16.401755093472122,-0.11570775068814858,1.65011434056999,8.740863449917445,0.0,1.0,1.0,3.0,9.0,0.0
2144,16.420352813854546,-0.11659933413253785,2.86548790214518,8.859898095126795,0.6931471805599453,1.0,1.0,5.0,25.0,1.0
2145,16.438520601582827,-0.12120392515742348,2.30028438828637,8.965926635132188,0.0,1.0,1.0,4.0,16.0,0.0
2146,16.45624526570822,-0.08154986695103578,2.09845810866738,9.100962055212415,0.0,1.0,1.0,4.0,16.0,0.0
2147,16.473557649576207,-0.09938765740907103,1.47988647275573,9.20396186274577,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
2148,16.490514152166178,-0.1167517887742799,2.5213350828297902,9.582770893304597,1.0986122886681096,1.0,1.0,4.0,16.0,0.0
2149,16.507189071360163,-0.11426809359683365,0.75265635724419,9.826799769478352,1.3862943611198906,1.0,1.0,4.0,16.0,0.0
2176,17.642969842991363,0.4278465103147621,1.93806111607682,2.105481668920532,0.0,1.0,0.0,5.0,25.0,0.0
2177,17.665474845000887,0.4638783809053989,3.14756585069325,2.2561393807291896,0.6931471805599453,1.0,0.0,4.0,16.0,0.0
2178,17.688207345473707,0.4821080895946104,2.72050352842014,2.4307729228580315,1.0986122886681096,1.0,0.0,4.0,16.0,0.0
2179,17.711209426726708,0.4923398917248997,2.46809952750554,2.6296915137675083,1.3862943611198906,1.0,0.0,4.0,16.0,0.0
2180,17.734440674286056,0.493015617084468,2.56944543773481,2.784329942774421,1.6094379124341005,1.0,0.0,6.0,36.0,0.0
2181,17.75796598391836,0.5242456080279225,1.62682999045152,3.0988014913999997,1.791759469228055,1.0,0.0,5.0,25.0,0.0
2182,17.781583205560814,0.5069448639089126,1.58726858188912,3.3902303610810582,1.9459101490553128,1.0,0.0,4.0,16.0,0.0
2183,17.80470224963548,0.4886640519622979,2.3023290204076,3.677477842163172,2.079441541679836,1.0,0.0,4.0,16.0,0.0
2184,17.826604915656862,0.5013425994457148,2.2298830881782403,4.049600580672308,2.19722457733622,1.0,0.0,4.0,16.0,0.0
2185,17.84685521920994,0.4911669860892082,2.38783443537857,4.375749893760177,2.302585092994046,1.0,0.0,4.0,16.0,0.0
2186,17.865338618398788,0.4573592286202112,1.03867125609118,4.788369029777925,2.3978952727983707,1.0,0.0,5.0,25.0,0.0
2187,17.88232481515252,0.4801718827010583,2.10523065499578,5.104442355594694,2.4849066497880004,1.0,0.0,4.0,16.0,0.0
2188,17.898251018941806,0.4171725588760173,1.70317080704992,5.404199038824098,2.5649493574615367,1.0,0.0,3.0,9.0,0.0
2189,17.913712072573567,0.3599736274450237,1.99328176134477,5.620217117227802,2.6390573296152593,1.0,0.0,3.0,9.0,0.0
2190,17.929141225219006,0.3172396165614661,2.15463657637574,6.046429828911197,2.7080502011022096,1.0,0.0,4.0,16.0,0.0
2191,17.944636378140327,0.265295335371508,2.2335466342686603,6.259941649953457,2.772588722239781,1.0,0.0,3.0,9.0,0.0
2192,17.960137329432907,0.2492327288584903,2.34331634622194,6.40308515973678,2.8332133440562166,1.0,0.0,4.0,16.0,0.0
2193,17.975712193526796,0.2397536058868068,2.00907119218911,6.5258896806019875,2.8903717578961645,1.0,0.0,5.0,25.0,0.0
2194,17.99140095913032,0.22225262791979716,2.4709229889596,6.625610137018176,2.9444389791664403,1.0,0.0,3.0,9.0,1.0
2195,18.00723270688611,0.1870677481210212,2.31689576486153,6.713930712218372,2.9957322735539913,1.0,0.0,4.0,16.0,0.0
2196,18.023246139860074,0.199273860414884,1.88021958075692,6.78969815332737,3.0445224377234235,1.0,0.0,3.0,9.0,0.0
2197,18.0394629883454,0.19860033334990546,1.5396392719944798,6.881995932328426,3.0910424533583165,1.0,0.0,2.0,4.0,0.0
2198,18.055865284313732,0.1996736703887041,1.78704160501316,7.035398716776682,3.1354942159291497,1.0,0.0,2.0,4.0,0.0
2199,18.072417295415708,0.1905480730290958,2.02288694969741,7.421282569071933,3.1780538303479458,1.0,0.0,2.0,4.0,0.0
2200,18.08908409431681,0.17750709158309852,2.11464996435449,7.59982082229245,3.218875824868201,1.0,0.0,3.0,9.0,0.0
2201,18.10584333355668,0.20874317306392154,2.6160730482521,7.8849569947732,3.258096538021482,1.0,0.0,3.0,9.0,1.0
2202,18.122673240572844,0.1826605973132219,2.6622973963873,8.244172924506055,3.2958368660043287,1.0,0.0,3.0,9.0,0.0
2203,18.13953621511757,0.1573881668773824,2.67512309362725,8.967478795926468,3.332204510175204,1.0,0.0,2.0,4.0,0.0
2204,18.1563899238678,0.15140317371526338,2.16474699623298,9.480262144495699,3.3672958299864737,1.0,0.0,2.0,4.0,0.0
2231,15.370383725383684,0.23541364393334105,-3.2327907831664904,2.547689833007201,0.6931471805599453,0.0,1.0,0.0,0.0,0.0
2232,15.385099127698936,0.29249036170406384,-2.51113379146433,2.692956200820706,0.0,0.0,1.0,0.0,0.0,0.0
2233,15.399035203112097,0.2364022009478272,1.23895607076074,2.8666302805660235,0.6931471805599453,0.0,1.0,0.0,0.0,0.0
2234,15.412493022357696,0.16111307744570832,1.1562678630958798,3.0270742935345973,0.0,0.0,1.0,0.0,0.0,0.0
2235,15.425713777476194,0.06388668195531433,0.7852362402634241,3.3480095136154406,0.6931471805599453,0.0,1.0,1.0,1.0,0.0
2236,15.438646423599675,0.06430130131567395,0.4351953843031829,3.8456231249656536,1.0986122886681096,0.0,1.0,1.0,1.0,0.0
2237,15.451317335828215,0.03611610345144623,1.5854298256552402,4.297206386321328,1.3862943611198906,0.0,1.0,3.0,9.0,0.0
2238,15.464094757705196,0.005224042398220794,1.37020361919569,4.702666844313554,1.6094379124341005,0.0,1.0,1.0,1.0,0.0
2239,15.477422886986394,-0.0005351886879204568,0.980913949138885,5.1004769906039575,0.0,0.0,1.0,0.0,0.0,0.0
2240,15.491527283723563,-0.03390155164119858,2.1980809360313702,5.679631683883708,0.6931471805599453,0.0,1.0,1.0,1.0,0.0
2241,15.50658246514894,-0.09621209645890036,1.8911405965558503,6.07488782173355,1.0986122886681096,0.0,1.0,1.0,1.0,0.0
2242,15.522281693379293,-0.10767464630501884,2.74651369729738,6.4064720121426815,1.3862943611198906,0.0,1.0,5.0,25.0,0.0
2243,15.537798827038744,-0.12529399878859065,2.71468660189079,6.974135229533221,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
2244,15.552064352574337,-0.13714958789136492,2.45974947516632,7.333985707166022,0.0,0.0,0.0,6.0,36.0,0.0
2245,15.564364787834725,-0.1341795228441152,2.52914431737795,7.6929859226271375,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
2246,15.574531591937866,-0.14006779954969584,1.30598203824933,8.060726670102664,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
2247,15.582845153756633,-0.09254981235646473,2.0606655477899,8.239708406025771,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
2248,15.589618145384062,-0.08811119582324582,1.9361627413555,8.343983741504736,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
2249,15.595333907631895,-0.09175440250005182,1.85717485321579,8.365434714111442,0.0,0.0,0.0,5.0,25.0,0.0
2250,15.600378669572926,-0.11356451831342065,1.46719204486229,8.459902854428194,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
2251,15.604816853955246,-0.09377591149611586,1.30726294073874,8.617100263593294,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
2252,15.608653736092132,-0.08722748310251016,1.52997475391824,8.697105937694737,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
2253,15.612152422213812,-0.07639543030009949,1.516587706065,8.788828590651539,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
2254,15.615617919711196,-0.07646553704256064,1.3603439208179098,8.982335200643623,0.0,0.0,0.0,5.0,25.0,0.0
2255,15.619287197558112,-0.07982441814209648,1.8875419203351,9.19059917027866,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
2256,15.623256886966413,-0.04182651492364756,1.97786466791608,9.374281565083267,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
2257,15.627554891134901,-0.06103162224862526,1.95953187701231,9.586461617438893,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
2258,15.632251378581445,-0.07942383193330567,1.12881677039025,9.902769513853904,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
2259,15.637392424629569,-0.07855001090821699,-1.7700413220236495,9.954916376181213,0.0,0.0,0.0,5.0,25.0,0.0
2293,13.189259118115578,1.1565750058638231,7.961147871239481,7.806910396180687,3.1354942159291497,1.0,1.0,3.0,9.0,0.0
2295,13.250848056767197,1.1999690432506471,3.73567267303408,8.389144083328532,3.218875824868201,1.0,1.0,4.0,16.0,0.0
2296,13.281046057899434,1.212175223917405,6.164310736391469,8.564313127396979,3.258096538021482,1.0,1.0,3.0,9.0,0.0
2297,13.310746525576878,1.220821089465452,3.1222952454472,8.802165611137035,3.2958368660043287,1.0,1.0,2.0,4.0,0.0
2298,13.339918542736607,1.265192571474132,1.12238460587342,8.99441357731803,3.332204510175204,1.0,1.0,3.0,9.0,0.0
2299,13.368626402135057,1.2522687321521335,3.62441252962477,9.119631856390919,3.3672958299864737,1.0,1.0,3.0,9.0,0.0
2300,13.396998203506675,1.2402446358754995,3.5031419635568,9.413641063697193,3.4011973816621555,1.0,1.0,2.0,4.0,0.0
2301,13.425206439045064,1.247566881357487,-2.8395352875551496,9.631910649992884,3.4339872044851463,1.0,1.0,3.0,9.0,0.0
2322,14.195667430691906,-1.0500009353415265,-1.28157106122734,5.7111089233928025,1.0986122886681096,1.0,1.0,7.0,49.0,0.0
2323,14.177813435334285,-0.9691060913837778,2.1166306154384102,6.480954069112973,1.3862943611198906,1.0,1.0,7.0,49.0,0.0
2324,14.163059788959016,-1.2748098352300394,2.42691078871387,7.189196571497883,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
2325,14.151650596556687,-1.2682874006698686,3.42583664140632,7.56000949537788,1.791759469228055,1.0,0.0,7.0,49.0,0.0
2326,14.142045006510802,-1.2813817738069884,2.6095382715422,7.864166411955205,1.9459101490553128,1.0,0.0,7.0,49.0,0.0
2327,14.138043231601749,-1.2059708070046091,-0.5208200937832059,7.9927214936838125,2.079441541679836,1.0,0.0,7.0,49.0,0.0
2328,14.14982690088725,-1.3072784578449903,3.1140287190183,8.152025229122785,2.19722457733622,1.0,0.0,8.0,64.0,0.0
2329,14.143457269642699,-1.2580037271624154,2.50632088693229,8.382694981756911,0.0,0.0,0.0,7.0,49.0,0.0
2330,14.137122931678464,-1.234426177463403,2.56133335085406,8.53106680205361,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
2331,14.130846707197868,-1.2271048718420854,2.78664434625993,8.587962262829093,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
2332,14.124868502093914,-1.2226099303227005,2.5184989503689,8.717863446674952,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
2333,14.119145946847317,-1.2223542863875447,2.97548258729558,8.894343942230787,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
2334,14.113249391248916,-1.1697589407691322,3.1776317128070097,9.089215103953915,0.0,0.0,0.0,7.0,49.0,0.0
2335,14.108687505898015,-1.1748980745683792,2.73718905144295,9.384263062049968,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
2336,14.106006168702605,-1.1793775024863622,-2.03748750545112,9.858640810391156,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
2337,14.1040784879284,-1.1634069245202543,-3.754775482184431,9.854461019321626,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
2365,17.429397922284565,0.8539859149075645,0.95710735918489,3.6781704461270417,1.791759469228055,1.0,1.0,0.0,0.0,0.0
2366,17.459898010061416,0.8825562594261691,2.86968285826827,3.6657286250138053,1.9459101490553128,1.0,1.0,0.0,0.0,0.0
2367,17.491649444632927,1.0195593252916109,-1.6875954782666698,3.8168891917244063,2.079441541679836,0.0,1.0,2.0,4.0,0.0
2368,17.52363338988629,1.0430492854717563,-3.3383082513999103,4.164866028949502,2.19722457733622,0.0,1.0,3.0,9.0,0.0
2369,17.55558131501481,0.9595174229111948,3.10827606503013,3.9553343669756416,2.302585092994046,0.0,1.0,1.0,1.0,0.0
2370,17.587751843821692,0.982222061952874,3.72284822138995,3.907008082965993,2.3978952727983707,0.0,1.0,1.0,1.0,0.0
2371,17.620318462387164,1.0038794334631962,0.7095231640706859,4.042964626739838,2.4849066497880004,0.0,1.0,1.0,1.0,0.0
2372,17.653571042198656,1.056689873212319,-0.600739774187916,4.1980167770752885,2.5649493574615367,0.0,1.0,1.0,1.0,0.0
2373,17.687601901575015,1.0865397074338403,1.65118913708148,4.304809449756958,2.6390573296152593,0.0,1.0,0.0,0.0,0.0
2375,17.75759045515901,1.1558826853321922,-2.94495779472838,5.272481667541842,0.6931471805599453,1.0,0.0,3.0,9.0,0.0
2376,17.79253198500955,1.1622917559245327,3.6253050909663904,5.3650724199268645,1.0986122886681096,1.0,0.0,4.0,16.0,0.0
2377,17.826472659797687,1.174661280649627,1.7861136490151497,5.565053773029251,1.3862943611198906,1.0,0.0,0.0,0.0,0.0
2378,17.858974354732148,1.201663544216049,2.47538038839139,5.837265874995321,1.6094379124341005,1.0,0.0,0.0,0.0,0.0
2379,17.889909454660714,1.1768840244500909,3.52504138735695,5.584154165967994,1.791759469228055,1.0,0.0,1.0,1.0,0.0
2380,17.919545895905877,1.2056414373032671,1.77032859229688,5.650634533352903,1.9459101490553128,1.0,0.0,4.0,16.0,0.0
2381,17.948337451828753,1.1904468992790471,-1.85962221009388,5.675859218055932,2.079441541679836,1.0,0.0,5.0,25.0,0.0
2382,17.976873174115212,1.16680985277308,2.27209274080539,5.896926788660345,2.19722457733622,1.0,0.0,3.0,9.0,0.0
2383,18.005531884305608,1.125348575078526,2.46431720957026,5.916426881836468,2.302585092994046,1.0,0.0,2.0,4.0,0.0
2384,18.034383738342683,1.139682537234779,2.88122055415938,5.667497077988608,2.3978952727983707,1.0,0.0,3.0,9.0,0.0
2385,18.06326758474264,1.1409407879040714,1.23073790451748,5.7141674494561325,2.4849066497880004,1.0,0.0,2.0,4.0,0.0
2386,18.092033138901453,1.1441191900305496,-1.47006206731352,6.200919214260697,2.5649493574615367,1.0,0.0,1.0,1.0,0.0
2387,18.120469130275463,1.1362806276079558,3.68406857912681,6.301069876852582,2.6390573296152593,1.0,0.0,1.0,1.0,0.0
2388,18.14844200695439,1.124837244961426,3.4378546250712203,6.696495301824252,2.7080502011022096,1.0,0.0,0.0,0.0,0.0
2389,18.175938728541905,1.1573609887175544,3.2915994608263,7.096705482091793,2.772588722239781,1.0,0.0,1.0,1.0,0.0
2390,18.20303092442124,1.126764326670317,3.38467422069194,7.684064227303642,2.8332133440562166,1.0,0.0,1.0,1.0,0.0
2391,18.229776743121352,1.0970978669435247,3.2845935399269903,9.233396199728789,2.8903717578961645,1.0,0.0,2.0,4.0,0.0
2392,18.256254490786336,1.0867337948054951,2.9668979538279,9.616409741835573,2.9444389791664403,1.0,0.0,3.0,9.0,0.0
2415,13.386212692484259,-0.994502554931961,2.51594753832839,5.303993367249069,2.4849066497880004,1.0,0.0,8.0,64.0,0.0
2416,13.412371243100955,-0.9636319014684582,-2.4450946134260803,5.487302390890564,2.5649493574615367,1.0,0.0,8.0,64.0,0.0
2417,13.437789985952449,-0.9502714361650808,-1.99000483691776,5.668258111247362,2.6390573296152593,1.0,0.0,8.0,64.0,0.0
2418,13.459398312823732,-0.9456037130221804,2.89707167488182,5.816285176943217,2.7080502011022096,1.0,0.0,8.0,64.0,0.0
2419,13.475359763738654,-0.9502046807818542,-2.14790065179414,5.9434629359660605,2.772588722239781,1.0,0.0,8.0,64.0,0.0
2420,13.484911241934618,-0.9243879422287256,2.78386536485267,5.996681441576741,2.8332133440562166,1.0,0.0,8.0,64.0,1.0
2421,13.489217932840106,-0.9171714012996608,-2.57196792027448,6.1641619365879485,0.0,1.0,1.0,3.0,9.0,0.0
2422,13.490759163124261,-0.9115678169159224,0.9776276835901032,6.516493780416438,2.8903717578961645,1.0,1.0,6.0,36.0,0.0
2423,13.49303688268636,-0.8743778398789811,2.72738560570706,6.71513077068033,2.9444389791664403,1.0,1.0,6.0,36.0,0.0
2424,13.498521878133818,-0.8606458084359874,2.40831891575843,6.984748728650747,2.9957322735539913,1.0,1.0,6.0,36.0,0.0
2425,13.507910091515608,-0.8726330052055362,-1.64316767251551,7.2080896394534175,3.0445224377234235,1.0,1.0,8.0,64.0,0.0
2426,13.520253198674755,-0.8275774497386936,2.46981780704571,7.381978508123063,0.0,1.0,1.0,8.0,64.0,0.0
2427,13.534371036275195,-0.839234285798482,1.45946290836775,7.5717147967646685,0.6931471805599453,1.0,1.0,7.0,49.0,0.0
2428,13.548498710193405,-0.8456304985079149,2.25831795812723,7.602569764718645,1.0986122886681096,1.0,1.0,8.0,64.0,0.0
2429,13.56137544099304,-0.8368562572907141,1.5811388300842,7.684451243416884,1.3862943611198906,1.0,1.0,8.0,64.0,0.0
2430,13.572989214098824,-0.8371996597082413,2.19089023002061,7.800765064192286,1.6094379124341005,1.0,1.0,7.0,49.0,0.0
2431,13.583702074318134,-0.7838036505091168,-1.48323969741912,7.93104747238154,1.791759469228055,1.0,0.0,7.0,49.0,0.0
2432,13.593136710352152,-0.7744346294358159,1.14017542509911,8.154400542869562,1.9459101490553128,1.0,0.0,7.0,49.0,0.0
2433,13.60090173204606,-0.7725247734546964,2.9664793948383,8.234276104403635,0.0,1.0,0.0,7.0,49.0,1.0
2434,13.606820795557699,-0.7884573604642701,-1.30384048104056,8.279119919170038,0.0,1.0,1.0,7.0,49.0,0.0
2435,13.610575226298733,-0.763167321507539,1.41421356237306,8.454139715028347,0.6931471805599453,1.0,1.0,6.0,36.0,0.0
2436,13.612460032952841,-0.7508050698699423,1.78885438199985,8.486290210591028,1.0986122886681096,1.0,1.0,7.0,49.0,0.0
2437,13.613668510069981,-0.7365065736381871,1.00000000000002,8.661536490535552,1.3862943611198906,1.0,1.0,7.0,49.0,0.0
2438,13.615833257810467,-0.7325428361187571,2.30217288664426,8.78313476957573,1.6094379124341005,1.0,1.0,7.0,49.0,0.0
2439,13.620084308544914,-0.7328470503144179,0.8366600265340941,8.886421603502898,1.791759469228055,1.0,1.0,7.0,49.0,0.0
2440,13.62684089451014,-0.6883394789007151,1.3610596353733602,8.99641399514576,0.0,0.0,1.0,5.0,25.0,0.0
2441,13.63565635474846,-0.7011137225560468,-0.92230930559076,9.209960199900845,0.6931471805599453,0.0,1.0,4.0,16.0,0.0
2442,13.645731217708663,-0.7127352209055517,1.01626511751731,9.559400918020604,1.0986122886681096,0.0,1.0,5.0,25.0,0.0
2443,13.655903854405315,-0.7047377803950624,-1.12799271774449,9.733978907518498,1.3862943611198906,0.0,1.0,6.0,36.0,0.0
2470,15.384118975849994,-2.299503426210484,1.13424881581401,6.4564099009295575,3.258096538021482,0.0,0.0,8.0,64.0,0.0
2471,15.38972183428941,-2.322469416307254,1.74618814040457,6.758188788266491,0.0,0.0,0.0,8.0,64.0,0.0
2472,15.395681747497505,-2.24984763251652,1.7389143071466595,7.035215822706692,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
2473,15.40102517680624,-2.1702837123992613,1.76285401406912,7.27958426855583,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
2474,15.405195865851034,-2.178172991118445,1.81724597071643,7.490084808489487,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
2475,15.408443814810104,-2.2067575379604603,1.62534582482074,7.597914857451188,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
2476,15.411280082128146,-2.109626517903395,1.86815000129295,7.751423594378576,1.791759469228055,0.0,0.0,7.0,49.0,0.0
2477,15.414186972638268,-2.0965081895355016,2.28501223055404,7.946494040932944,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
2478,15.417797160628304,-2.0525198843298216,2.25339144159829,8.205831455047532,2.079441541679836,0.0,0.0,8.0,64.0,0.0
2479,15.422230981367447,-2.083895892386359,0.7108015357482809,8.45252005340761,2.19722457733622,0.0,0.0,8.0,64.0,0.0
2480,15.427692701549327,-2.0312633033655128,-2.4494745969056697,8.624716927938499,2.302585092994046,0.0,0.0,8.0,64.0,0.0
2481,15.433311800056787,-2.0731719288412407,-1.86681212723109,8.736202800255526,2.3978952727983707,0.0,0.0,8.0,64.0,0.0
2482,15.43815034094537,-2.2352291510789017,-0.9003874316173941,8.827502678497975,2.4849066497880004,0.0,0.0,8.0,64.0,0.0
2483,15.442460829973669,-2.1337034696820147,1.91147460310375,8.875302767211235,0.0,0.0,0.0,8.0,64.0,0.0
2484,15.44627738330824,-2.2996090926791157,1.99059127868963,8.918916311267784,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
2485,15.449557762444515,-2.263599645975209,1.8892981148859,8.946371753182936,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
2486,15.45253153574878,-2.1969366836815745,2.49114198214958,8.999668956951329,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
2487,15.455186265373142,-2.1004092002735053,2.24299840808803,9.062408839845354,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
2488,15.457507427864332,-2.1940054433125145,1.97696014510304,9.114786148418547,1.791759469228055,0.0,0.0,8.0,64.0,0.0
2489,15.459583493018465,-2.153812084671494,2.30732557836215,9.266993120817382,0.0,0.0,0.0,8.0,64.0,0.0
2490,15.461860366437328,-2.129343071547408,1.51120729690927,9.385146492069977,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
2491,15.464284176939662,-2.093461261893839,1.35430041053094,9.458167204342852,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
2492,15.466668749340347,-2.058447068835383,1.4186026105786005,9.49957138130121,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
2493,15.469572252955532,-2.0310679572200647,2.03097783451661,9.508455186593409,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
2494,15.472994738898402,-2.0128467531099505,1.70764746549195,9.549304157097437,1.791759469228055,0.0,0.0,7.0,49.0,0.0
2495,15.476832510261453,-1.9479202001551683,2.10014102640537,9.623816334470416,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
2496,15.481086808582456,-1.9432686765176848,2.30981064419605,9.743878370119415,2.079441541679836,0.0,0.0,7.0,49.0,0.0
2497,15.485742301427535,-1.9348285665264953,0.541821414144593,9.93999541801382,2.19722457733622,0.0,0.0,7.0,49.0,0.0
2498,15.490524765362366,-1.9098626583280836,-2.92209044578166,9.93999541801382,2.302585092994046,0.0,0.0,7.0,49.0,0.0
2525,17.831988745359347,-1.8991797180138403,0.989481477784609,6.6180714526910345,0.0,0.0,0.0,8.0,64.0,0.0
2526,17.837582841602938,-1.87351919608572,1.55481343954998,7.003235443689502,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
2527,17.843534995156894,-1.866122510586084,1.1099117008964798,7.326989232373608,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
